FIGHTER,SIG_STR_ratio,SIG_STR_pct,TOTAL_STR_ratio,TD_ratio,TD_pct,SUB.ATT,REV.,CTRL_seconds,HEAD_ratio,BODY_ratio,LEG_ratio,DISTANCE_ratio,CLINCH_ratio,GROUND_ratio
Saidyokub Kakhramonov,0.4910485347985348,0.48625,0.6750399087889478,0.41041666666666665,0.40875,5.0,0.0,1278,0.4119573135198135,0.421875,0.46875,0.30898268398268397,0.421875,0.3552350427350427
Saimon Oliveira,0.461360153256705,0.458,0.5086916382314699,0.0,0.0,4.0,0.0,150,0.3188888888888889,0.62,0.925,0.4341269841269841,0.2977777777777778,0.0
Sako Chivitchian,0.27773773773773774,0.2733333333333334,0.35539934492315445,0.0,0.0,0.0,0.0,178,0.21904761904761905,1.0,1.0,0.22362604540023898,0.7000000000000001,0.0
Salim Touahri,0.4632538346427235,0.46111111111111114,0.5200823929771299,0.0,0.0,0.0,0.0,161,0.31134424271679173,0.6623015873015873,0.5277777777777778,0.3938724674018792,0.7314814814814814,0.12222222222222223
Sam Adkins,0.0,0.0,0.425,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Alvey,0.444800206514309,0.4407692307692308,0.5044907002651369,0.019230769230769232,0.019230769230769232,1.0,1.0,783,0.3476366893476627,0.623572261072261,0.5513653013653014,0.3821811570082051,0.5613365800865802,0.15349777034559645
Sam Fulton,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0
Sam Hoger,0.25872385555990746,0.2557142857142857,0.5735256344086521,0.25,0.25,6.0,1.0,598,0.1788774274278476,0.36428571428571427,0.2571428571428572,0.25320314606028893,0.1976190476190476,0.0777310924369748
Sam Hughes,0.49355161606137443,0.4890909090909091,0.5690661060414566,0.20454545454545456,0.20454545454545456,0.0,1.0,1858,0.4485710237379918,0.6115440115440115,0.4403864851725814,0.39735079580385674,0.5086580086580086,0.2874730274885074
Sam Patterson,0.3772893772893773,0.37333333333333335,0.40168970814132104,0.6666666666666666,0.6666666666666666,2.0,0.0,97,0.3611111111111111,0.16666666666666666,0.1111111111111111,0.3772893772893773,0.0,0.0
Sam Sicilia,0.35678445129201825,0.35240000000000005,0.4107824287802544,0.2533333333333333,0.2532,6.0,1.0,1464,0.3057777035697012,0.4183116883116883,0.4766666666666666,0.2762792593301471,0.33111111111111113,0.3357720057720058
Sam Stout,0.2945246313716728,0.2901960784313726,0.33811511742169253,0.14705882352941177,0.14686274509803923,2.0,1.0,1579,0.1774136460571322,0.5990302380200079,0.7782500666401595,0.2604462186421179,0.44644473173884935,0.16467567419124512
Sammy Morgan,0.2623663101604278,0.26,0.5653782894736842,0.0,0.0,1.0,0.0,0,0.060714285714285714,0.6666666666666666,0.25,0.15378787878787878,0.3,0.0
Samy Schiavo,0.27071691427013767,0.2675,0.3361834457102999,0.25,0.25,1.0,0.0,318,0.23620600414078674,0.25,0.5,0.23295454545454547,0.3333333333333333,0.2409090909090909
Sanae Kikuta,0.5,0.5,0.6060606060606061,1.0,1.0,2.0,0.0,217,0.4666666666666667,0.0,1.0,1.0,0.0,0.4666666666666667
Santiago Ponzinibbio,0.41069438534629704,0.4059090909090909,0.4217509981562935,0.09090909090909091,0.09090909090909091,0.0,0.0,614,0.33300963008979534,0.5389615380228029,0.8321699134199133,0.40144267300129055,0.2534090909090909,0.16962809917355373
Saparbeg Safarov,0.5564825591444935,0.5542857142857143,0.591900857536144,0.34285714285714286,0.34285714285714286,0.0,0.0,736,0.5119227200364258,0.7321428571428571,0.8095238095238094,0.5092940367636416,0.23809523809523808,0.47478991596638653
Sara McMann,0.4813614616909196,0.47785714285714287,0.5680938248056918,0.5803571428571429,0.58,4.0,0.0,4221,0.37048862197670623,0.5357142857142857,0.4642857142857143,0.2434429563401713,0.41758658008658006,0.40981281667371894
Sarah Alpar,0.36459452530502373,0.36000000000000004,0.43641011578003447,0.08888888888888889,0.08833333333333333,0.0,0.0,208,0.2132716049382716,0.5496031746031745,0.6468253968253969,0.36400470393663814,0.05555555555555555,0.0
Sarah Frota,0.3844864341085271,0.38,0.5906060030395137,0.0,0.0,0.0,0.0,276,0.3537029637029637,0.5366666666666666,0.13333333333333333,0.3169674185463659,0.2,0.4222222222222222
Sarah Kaufman,0.5185167798405611,0.5145454545454545,0.6145493232409507,0.13636363636363635,0.13636363636363635,0.0,0.0,608,0.4022491774645054,0.663718856900675,0.7167270531400965,0.4006666466101393,0.6926828667809958,0.3333333333333333
Sarah Moras,0.4002515563483131,0.3970833333333334,0.5321121912762289,0.1388888888888889,0.13875,6.0,2.0,1196,0.34280028568461124,0.42162698412698413,0.5613425925925926,0.33881547350372226,0.3420138888888889,0.28545227920227917
Sasha Palatnikov,0.6015767377003297,0.6,0.5496841710999099,0.16666666666666666,0.16666666666666666,0.0,0.0,252,0.5534568372803667,0.5112893642305406,0.2916666666666667,0.5318086263649147,0.4926508676508677,0.35000000000000003
Satoshi Honma,0.5,0.49666666666666665,0.6893939393939394,0.0,0.0,1.0,0.0,0,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.16666666666666666
Scott Adams,0.0,0.0,0.9090909090909091,1.0,1.0,4.0,0.0,77,0.0,0.0,0.0,0.0,0.0,0.0
Scott Askham,0.5265457040010493,0.5235714285714286,0.5985261900674607,0.07142857142857142,0.07142857142857142,3.0,1.0,471,0.4097341376332973,0.6045274170274171,0.8260204081632654,0.47541892646037004,0.42976190476190473,0.35714285714285715
Scott Baker,0.0,0.0,0.6086956521739131,1.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Scott Bessac,0.2,0.2,0.2,0.0,0.0,2.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0
Scott Ferrozzo,0.5279875776397516,0.526,0.6490003776910488,0.3,0.3,2.0,0.0,0,0.4240782991962665,0.7378787878787879,0.7,0.39159420289855074,0.59231031543052,0.35454545454545455
Scott Fiedler,0.75,0.75,0.7142857142857143,0.0,0.0,0.0,0.0,0,0.6666666666666666,0.0,1.0,1.0,0.0,0.6666666666666666
Scott Holtzman,0.4830946273459437,0.47828571428571437,0.5622396780163251,0.3761904761904762,0.376,2.0,3.0,3045,0.4266701130254541,0.629829931972789,0.5850340136054422,0.3959604034856783,0.5934168212739641,0.34848924258698694
Scott Jorgensen,0.4158822034593745,0.41148148148148145,0.4757066970192654,0.2518518518518518,0.2511111111111111,2.0,3.0,1794,0.3278356324799962,0.73668430335097,0.7098765432098766,0.3396295491046693,0.4950922534255867,0.29329805996472663
Scott Junk,0.6071428571428571,0.6,0.7142857142857143,0.0,0.0,0.0,0.0,74,0.5,0.5,1.0,0.5,0.6666666666666666,0.0
Scott Morris,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0,0.5,0.0,0.0,0.0,0.5,0.0
Scott Smith,0.39495530012771396,0.3925,0.46167792935034313,0.0,0.0,2.0,0.0,279,0.35663182410440636,0.3125,0.33125,0.28165036532007987,0.22489495798319328,0.2916666666666667
Sean Alvarez,0.3333333333333333,0.33,0.5751633986928104,0.0,0.0,0.0,0.0,197,0.125,0.0,0.8333333333333333,0.5,0.25,0.0
Sean Brady,0.5425143561985732,0.5373684210526316,0.6512945443536962,0.5350877192982456,0.5342105263157895,7.0,1.0,2147,0.4325115069664177,0.4517543859649123,0.8302005012531328,0.49849785892659726,0.21052631578947367,0.36685463659147866
Sean Daugherty,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Gannon,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Sean McCorkle,0.4222222222222222,0.42000000000000004,0.4862325174825175,0.5,0.5,4.0,0.0,264,0.38888888888888884,0.25,0.0,0.25,0.0,0.375
Sean O'Connell,0.48950499241941087,0.4864285714285715,0.5706486996631811,0.0,0.0,2.0,0.0,815,0.4002621153068086,0.7427643784786643,0.6964285714285714,0.3998300864141111,0.6493029029793735,0.22142857142857145
Sean O'Malley,0.6097375364119063,0.6046428571428571,0.6161599778723138,0.026785714285714284,0.026785714285714284,3.0,1.0,118,0.5282321888946374,0.7771628955839481,0.797420634920635,0.6063542200191517,0.28273809523809523,0.23015873015873017
Sean Pierson,0.37212027746500553,0.368125,0.46161252181637513,0.125,0.125,2.0,2.0,853,0.3089041612374012,0.6430345695970696,0.6912878787878788,0.3250409373356341,0.5563492063492064,0.24910714285714286
Sean Salmon,0.4666666666666666,0.4666666666666666,0.5,0.2222222222222222,0.22,0.0,0.0,57,0.13333333333333333,0.3333333333333333,0.0,0.047619047619047616,0.16666666666666666,0.6190476190476191
Sean Sherk,0.4496128618524234,0.44578947368421057,0.6342468721948024,0.39820384294068506,0.3968421052631579,4.0,3.0,5243,0.3957434094273892,0.4517543859649123,0.5798245614035088,0.24475108306693227,0.3442697653223969,0.40299043062200957
Sean Soriano,0.6326480147240819,0.6292307692307693,0.6593719933873502,0.2,0.2,0.0,5.0,480,0.5573299064725595,0.7196581196581197,0.8,0.5933449826384998,0.5480769230769231,0.41566766566766566
Sean Spencer,0.3136716049945448,0.3091304347826087,0.3395577851620086,0.043478260869565216,0.043478260869565216,0.0,1.0,421,0.26220631389547955,0.4852907961603614,0.5531400966183575,0.28943864294288785,0.44598861283643887,0.15217391304347827
Sean Strickland,0.4180164006536003,0.41352112676056335,0.43309913858235227,0.18309859154929578,0.18309859154929578,4.0,0.0,1833,0.3792309869346868,0.5783653755339754,0.5116623986342296,0.3962408622732389,0.2880859871874928,0.10192417803931286
Sean Woodson,0.4650863534657704,0.45999999999999996,0.5324149592687918,0.09848484848484848,0.09818181818181819,3.0,0.0,503,0.3954903953117494,0.6806332556332557,0.8453349680622408,0.4478166879613284,0.6601731601731602,0.09090909090909091
Sedriques Dumas,0.5405753968253968,0.5366666666666667,0.5629799773001527,0.0,0.0,0.0,3.0,675,0.47713675213675216,0.3888888888888889,0.425,0.3787801039956212,0.3333333333333333,0.3076923076923077
Semmy Schilt,0.7000000000000001,0.7000000000000001,0.6444444444444444,0.0,0.0,0.0,0.0,54,0.15151515151515152,0.6111111111111112,0.5555555555555555,0.6666666666666666,0.4444444444444444,0.3333333333333333
Seo Hee Ham,0.40425617280129394,0.39999999999999997,0.4305659450525743,0.0,0.0,1.0,1.0,235,0.3219711182910913,0.6379776269482152,0.5144993894993896,0.3908640751648674,0.33105921855921855,0.06666666666666667
Sergei Pavlovich,0.436609448544012,0.4318181818181818,0.4460505710520437,0.0,0.0,0.0,0.0,65,0.4240165763991581,0.25216450216450215,0.18181818181818182,0.39999267162140767,0.23863636363636365,0.32397504456327986
Sergey Khandozhko,0.42459925902157336,0.42000000000000004,0.5354790753150587,0.15625,0.15625,0.0,0.0,116,0.3208073219312955,0.3871527777777778,0.8211538461538461,0.4116706468912351,0.46875,0.05
Sergey Morozov,0.4127037879631797,0.40923076923076923,0.5115059006189118,0.29340659340659336,0.2915384615384615,0.0,0.0,1366,0.3206167762239869,0.5728937728937729,0.7051282051282051,0.3612604013917664,0.4807692307692308,0.3891025641025641
Serghei Spivac,0.48000458982470573,0.4757142857142857,0.536779541580431,0.34206349206349207,0.3414285714285714,3.0,0.0,1985,0.45008709484962095,0.35714285714285715,0.16666666666666666,0.32215283599360356,0.29365079365079366,0.4343773334249525
Sergio Moraes,0.4492276075799824,0.4454054054054054,0.48481737160391797,0.3018018018018018,0.30162162162162165,5.0,0.0,1792,0.4031235413465351,0.6015444015444015,0.4486486486486487,0.38758054099642963,0.11711711711711711,0.23742833742833744
Sergio Pettis,0.37162347687412095,0.3674418604651163,0.43905730513853164,0.18992248062015502,0.18976744186046512,5.0,2.0,1094,0.32954224894243045,0.47642118863049093,0.5823089700996678,0.3495425132046093,0.31063122923588044,0.22582133628645257
Serhiy Sidey,0.3459093421779989,0.3433333333333333,0.3476446439133006,0.0,0.0,0.0,0.0,24,0.2627010615120753,0.5512820512820512,0.8888888888888888,0.33553897180762854,0.25,0.0
Seth Baczynski,0.33221129035295754,0.32869565217391306,0.4194911719843994,0.10652173913043479,0.10608695652173913,5.0,0.0,1272,0.27315803869647565,0.5072283392935567,0.4804347826086957,0.2558564497665212,0.4984206614641397,0.3168737060041408
Seth Petruzelli,0.3804082683798157,0.37625000000000003,0.553172052225879,0.125,0.125,5.0,0.0,96,0.2693877551020408,0.5125,0.6625,0.3414206472062509,0.3368055555555556,0.23284313725490197
SeungGuk Choi,0.2733766233766234,0.27,0.36944444444444446,0.0,0.0,0.0,0.0,158,0.2106060606060606,0.38888888888888884,0.65,0.2843137254901961,0.0,0.0
SeungWoo Choi,0.3996772896197703,0.396,0.4933523759122357,0.25,0.25,0.0,0.0,859,0.31959407585744937,0.6787737262737263,0.5883333333333333,0.31466240001975077,0.49457410236822,0.3007142857142857
Shamar Bailey,0.4041689431005745,0.4,0.4748051909107353,0.23809523809523808,0.23714285714285716,0.0,0.0,573,0.33038342609771176,0.5421768707482993,0.494047619047619,0.28358128197515564,0.8367346938775511,0.2857142857142857
Shamil Abdurakhimov,0.44022688521238473,0.4366666666666667,0.5123740473886731,0.1392857142857143,0.13916666666666666,1.0,0.0,738,0.3665172856772651,0.42411616161616167,0.5009691697191697,0.38351247264059474,0.4158068783068783,0.16180555555555556
Shamil Gamzatov,0.47366766709928615,0.47,0.5192599268986731,0.0,0.0,0.0,0.0,11,0.21871345029239767,0.7114583333333333,0.78,0.47383988294314383,0.125,0.0
Shamil Gaziev,0.37597345723517317,0.37166666666666665,0.4067334544924697,0.05555555555555555,0.055,0.0,0.0,410,0.31400371534967747,0.5738095238095239,0.16666666666666666,0.3468384163872886,0.40740740740740744,0.18333333333333335
Shana Dobson,0.45478514004532433,0.4523076923076923,0.5177171831268393,0.10256410256410256,0.10230769230769231,0.0,2.0,212,0.27282147793900946,0.6833111333111332,0.6941391941391941,0.3842865234565639,0.5026315789473684,0.22739541160593793
Shane Burgos,0.5016842211538396,0.4967741935483871,0.5432338641022919,0.1075268817204301,0.10741935483870968,4.0,0.0,897,0.41134932055360846,0.6673216442002021,0.8220793708272487,0.4639048168010527,0.45379375859002347,0.2557777453413127
Shane Campbell,0.6084738867502307,0.604,0.7007332817071407,0.21666666666666665,0.21600000000000003,0.0,1.0,574,0.4092405582922824,0.6466221033868094,0.8541666666666666,0.5888984674329502,0.5599999999999999,0.5102564102564102
Shane Carwin,0.3652240376926335,0.3611111111111111,0.4004669801244341,0.16666666666666666,0.16666666666666666,0.0,0.0,436,0.3447654599828513,0.3333333333333333,0.21604938271604937,0.191357318416815,0.20227370227370228,0.43787983029469096
Shane Howell,0.2653416629809819,0.2625,0.39652435686918447,0.0,0.0,0.0,1.0,15,0.17140151515151514,0.6666666666666666,0.375,0.2758699633699634,0.0,0.3125
Shane Nelson,0.30189412737799837,0.3,0.5667065781196217,0.15333333333333332,0.153,5.0,0.0,563,0.23699751515540987,0.51,0.25,0.20917399267399267,0.2682539682539683,0.2619607843137255
Shane Primm,0.2619047619047619,0.255,0.3653846153846154,0.16666666666666666,0.165,0.0,0.0,77,0.10795454545454546,0.8,0.5,0.05555555555555555,0.4444444444444444,0.0
Shane Roller,0.33465524859755635,0.33076923076923076,0.3734201936691698,0.22307692307692306,0.22307692307692306,2.0,2.0,889,0.302849394195548,0.21135531135531135,0.36538461538461536,0.25080446790363375,0.31794871794871793,0.29708222811671087
Shane Young,0.409334568051375,0.405625,0.4253149468532159,0.11458333333333333,0.114375,0.0,0.0,345,0.24877422437210361,0.6604497057380184,0.7014384920634921,0.3979327059556933,0.459375,0.0
Shane del Rosario,0.4738636363636364,0.47,0.5178861788617886,0.0625,0.0625,2.0,0.0,199,0.16666666666666666,0.663961038961039,0.65,0.42390180878552974,0.4423076923076923,0.0
Shanna Young,0.4923092247280785,0.48900000000000005,0.5165607939532089,0.0,0.0,2.0,1.0,102,0.42082201440972816,0.7663636363636364,0.7,0.4655298776497895,0.19411764705882353,0.06363636363636363
Shannon Gugerty,0.36838624338624343,0.3655555555555556,0.5597235434191956,0.38425925925925924,0.38333333333333336,8.0,0.0,695,0.198160251755023,0.31746031746031744,0.5555555555555556,0.31538541342462906,0.18888888888888888,0.4722222222222222
Shannon Ross,0.43370445344129555,0.43,0.4581439393939394,0.0,0.0,0.0,0.0,0,0.2729885057471264,0.6285714285714286,0.4583333333333333,0.4456251678753693,0.05,0.0
